YEAR,MO,DY,HR,GHI,DNI,Tamb,PS,PSC,Vwind
2024,4,22,16,328.42,507.13,37.08,98.06,100.37,3.75
2024,4,22,17,125.75,283.38,35.72,98.07,100.4,3.55
2024,4,22,18,7.8,6.35,32.29,98.12,100.48,3.42
2024,4,22,19,0,0,30.82,98.18,100.55,3.5
2024,4,22,20,0,0,29.95,98.24,100.62,3.71
2024,4,22,21,0,0,28.88,98.27,100.66,4.08
2024,4,22,22,0,0,27.77,98.27,100.66,4.52
2024,4,22,23,0,0,26.92,98.25,100.65,4.93
2024,4,23,0,0,0,26.15,98.2,100.61,5.21
2024,4,23,1,0,0,25.41,98.15,100.56,5.26
2024,4,23,2,0,0,24.6,98.12,100.54,4.81
2024,4,23,3,0,0,23.72,98.11,100.54,4.04
2024,4,23,4,0,0,22.98,98.13,100.56,3.31
2024,4,23,5,3.72,1.06,22.5,98.17,100.6,2.86
2024,4,23,6,98.88,154.75,24.04,98.23,100.66,2.65
2024,4,23,7,307.25,415.58,26.51,98.31,100.71,2.36
2024,4,23,8,554.88,609.3,30.94,98.36,100.73,2.64
2024,4,23,9,748.03,675.87,34.68,98.38,100.72,2.72
2024,4,23,10,888.58,718,36.64,98.35,100.68,2.91
2024,4,23,11,963.05,744.57,37.95,98.29,100.61,3.07
2024,4,23,12,982.12,817.6,38.75,98.22,100.53,3.19
2024,4,23,13,889.78,769.1,39.12,98.13,100.43,3.27
2024,4,23,14,782.7,738.89,39.05,98.03,100.34,3.28
2024,4,23,15,594.08,650.72,38.64,97.97,100.28,3.32
2024,4,23,16,346.4,412.37,37.79,97.95,100.26,3.3
2024,4,23,17,122.43,148.95,36.43,97.96,100.27,3.14
2024,4,23,18,6.75,1.21,32.48,97.99,100.34,2.99
2024,4,23,19,0,0,30.98,98.05,100.42,2.88
2024,4,23,20,0,0,30.01,98.11,100.48,3.02
2024,4,23,21,0,0,28.96,98.14,100.52,3.31
2024,4,23,22,0,0,27.95,98.14,100.53,3.54
2024,4,23,23,0,0,27,98.11,100.51,3.73
2024,4,24,0,0,0,26.07,98.06,100.46,3.71
2024,4,24,1,0,0,25.2,98.01,100.42,3.65
2024,4,24,2,0,0,24.5,97.99,100.4,3.2
2024,4,24,3,0,0,24.35,98,100.42,2.33
2024,4,24,4,0,0,24.53,98.05,100.46,1.35
2024,4,24,5,3.65,0.63,24.03,98.12,100.54,0.77
2024,4,24,6,91.82,128.14,24.97,98.21,100.63,1.38
2024,4,24,7,285.08,342.06,28.1,98.3,100.69,1.85
2024,4,24,8,517.95,523.96,32.33,98.35,100.71,1.78
2024,4,24,9,747.17,664.86,36.42,98.36,100.69,1.9
2024,4,24,10,887.6,677.17,38.12,98.32,100.64,2.04
2024,4,24,11,891.28,489.39,39.2,98.25,100.56,2.08
2024,4,24,12,879.67,491.61,39.86,98.18,100.48,2.13
2024,4,24,13,775.28,620.19,40.19,98.08,100.37,2.17
2024,4,24,14,717.9,591.54,40.15,97.98,100.28,2.09
2024,4,24,15,548.55,484.01,39.72,97.93,100.23,2.01
2024,4,24,16,319.52,322.74,38.89,97.92,100.22,2.04
2024,4,24,17,115.53,156.51,37.59,97.96,100.27,2.13
2024,4,24,18,7.28,3.36,33.74,98.01,100.35,2.46
2024,4,24,19,0,0,31.96,98.08,100.44,2.88
2024,4,24,20,0,0,30.89,98.15,100.51,3.32
2024,4,24,21,0,0,30.07,98.18,100.56,3.76
2024,4,24,22,0,0,29.49,98.18,100.56,4.25
2024,4,24,23,0,0,28.89,98.15,100.53,4.65
2024,4,25,0,0,0,28.48,98.1,100.49,4.93
2024,4,25,1,0,0,27.96,98.06,100.45,4.95
2024,4,25,2,0,0,27.2,98.04,100.43,4.74
2024,4,25,3,0,0,26.4,98.05,100.45,4.41
2024,4,25,4,0,0,25.68,98.1,100.51,4.02
2024,4,25,5,5.12,0.74,24.9,98.18,100.59,3.56
2024,4,25,6,110.75,120.57,26.82,98.25,100.65,2.84
2024,4,25,7,318.8,370.99,29.19,98.32,100.7,1.72
2024,4,25,8,547.8,556.75,33.61,98.36,100.71,1.84
2024,4,25,9,740.03,655.57,37.45,98.37,100.69,2.08
2024,4,25,10,879.1,682.48,39.03,98.32,100.63,2.51
2024,4,25,11,952.22,703.81,40.11,98.25,100.54,2.97
2024,4,25,12,979.65,844.52,40.81,98.14,100.43,3.33
2024,4,25,13,898.7,766.19,41.25,98.04,100.32,3.61
2024,4,25,14,770.85,656.85,41.16,97.95,100.23,3.7
2024,4,25,15,596.62,657.77,40.54,97.89,100.18,3.69
2024,4,25,16,361.58,475.3,39.51,97.88,100.17,3.68
2024,4,25,17,139.38,244.91,38.16,97.9,100.21,3.66
2024,4,25,18,9.18,6.24,34.64,97.96,100.29,3.79
2024,4,25,19,0,0,32.7,98.03,100.38,3.98
2024,4,25,20,0,0,31.87,98.08,100.44,4.3
2024,4,25,21,0,0,31.47,98.11,100.47,4.72
2024,4,25,22,0,0,31.14,98.1,100.47,5.21
2024,4,25,23,0,0,30.41,98.07,100.44,5.66
2024,4,26,0,0,0,29.82,98.04,100.41,5.78
2024,4,26,1,0,0,29.27,98,100.38,5.53
2024,4,26,2,0,0,28.52,97.99,100.37,5.16
2024,4,26,3,0,0,27.87,97.99,100.38,5.06
2024,4,26,4,0,0,27.28,98.04,100.44,5.13
2024,4,26,5,5.53,0.67,26.7,98.12,100.52,5.04
2024,4,26,6,113.25,146.45,27.6,98.2,100.59,4.32
2024,4,26,7,317.5,379.58,29.4,98.27,100.65,4.01
2024,4,26,8,532.22,527.49,32.21,98.31,100.67,4.28
2024,4,26,9,727.78,606.24,35.29,98.32,100.65,4.75
2024,4,26,10,875.33,657.05,36.69,98.28,100.61,5.49
2024,4,26,11,959.05,693.2,37.42,98.21,100.53,6.14
2024,4,26,12,992.85,837.62,37.68,98.13,100.45,6.72
2024,4,26,13,930.97,782.09,37.71,98.06,100.37,7.28
2024,4,26,14,726.6,476.54,37.17,97.99,100.31,7.5
2024,4,26,15,536.65,315.52,36.29,97.96,100.28,7.43
2024,4,26,16,325.98,183.12,35.16,97.97,100.29,7.17
2024,4,26,17,129.85,60.36,33.89,97.99,100.33,6.48
2024,4,26,18,10.35,0,31.88,98.02,100.38,5.6
2024,4,26,19,0,0,30.64,98.08,100.45,5.28
2024,4,26,20,0,0,30.27,98.14,100.51,5.41
2024,4,26,21,0,0,30.07,98.17,100.54,5.66
2024,4,26,22,0,0,29.7,98.17,100.55,5.81
2024,4,26,23,0,0,29.24,98.15,100.53,5.92
2024,4,27,0,0,0,29.03,98.11,100.49,6.41
2024,4,27,1,0,0,28.54,98.08,100.46,6.44
2024,4,27,2,0,0,28.03,98.07,100.45,6.18
2024,4,27,3,0,0,27.45,98.09,100.48,5.75
2024,4,27,4,0,0,26.7,98.13,100.53,5.28
2024,4,27,5,5.65,0,26.13,98.19,100.6,4.82
2024,4,27,6,106.55,55.74,27.32,98.27,100.67,3.82
2024,4,27,7,304.55,251.48,29.55,98.36,100.75,2.91
2024,4,27,8,535,414.84,32.58,98.42,100.78,3.64
2024,4,27,9,738.92,545.39,34.85,98.44,100.79,4.33
2024,4,27,10,885.75,612.29,36.33,98.43,100.76,4.68
2024,4,27,11,964.17,661.21,37.59,98.36,100.68,4.94
2024,4,27,12,1012.78,882.02,38.48,98.28,100.59,5.19
2024,4,27,13,941.28,796.37,38.91,98.18,100.49,5.44
2024,4,27,14,800.47,711.91,38.81,98.1,100.41,5.49
2024,4,27,15,595.17,606.57,38.2,98.06,100.36,5.45
2024,4,27,16,364.25,398.57,37.22,98.04,100.36,5.33
2024,4,27,17,145.95,183.63,35.93,98.06,100.39,5.1
2024,4,27,18,11.35,1.96,32.93,98.12,100.47,4.91
2024,4,27,19,0,0,31.03,98.18,100.55,4.94
2024,4,27,20,0,0,30.12,98.26,100.63,5.13
2024,4,27,21,0,0,29.29,98.3,100.69,5.38
2024,4,27,22,0,0,28.51,98.32,100.71,5.46
2024,4,27,23,0,0,27.77,98.29,100.69,5.34
2024,4,28,0,0,0,27.01,98.26,100.66,5.1
2024,4,28,1,0,0,26.32,98.22,100.63,4.73
2024,4,28,2,0,0,26.08,98.19,100.6,4.23
2024,4,28,3,0,0,25.85,98.19,100.6,3.79
2024,4,28,4,0,0,25.61,98.23,100.64,3.48
2024,4,28,5,6.25,0,25.5,98.26,100.68,3.3
2024,4,28,6,111.7,92.46,26.78,98.33,100.74,3.09
2024,4,28,7,315.6,317.29,29.11,98.39,100.78,2.95
2024,4,28,8,548.5,502.18,32.35,98.43,100.79,3.33
2024,4,28,9,739,580.25,35.15,98.44,100.78,3.26
2024,4,28,10,868.08,590.75,36.83,98.39,100.72,3.19
2024,4,28,11,915.6,546.16,37.73,98.33,100.65,3.31
2024,4,28,12,898.35,559.2,38.68,98.26,100.57,3.43
2024,4,28,13,845.67,593.65,39.54,98.17,100.47,3.54
2024,4,28,14,738.45,520.05,39.51,98.09,100.39,3.58
2024,4,28,15,551.08,424.44,39.15,98.04,100.34,3.6
2024,4,28,16,341.33,263,38.25,98.02,100.32,3.59
2024,4,28,17,137.25,124.28,36.98,98.04,100.35,3.6
2024,4,28,18,11.45,3.1,32.8,98.08,100.43,3.75
2024,4,28,19,0,0,30.81,98.15,100.51,4
2024,4,28,20,0,0,29.95,98.21,100.58,4.44
2024,4,28,21,0,0,29.31,98.24,100.63,4.98
2024,4,28,22,0,0,28.83,98.24,100.63,5.48
2024,4,28,23,0,0,28.43,98.22,100.61,5.92
2024,4,29,0,0,0,27.99,98.17,100.56,6.22
2024,4,29,1,0,0,27.53,98.12,100.51,6.44
2024,4,29,2,0,0,27,98.09,100.49,6.51
2024,4,29,3,0,0,26.38,98.09,100.49,6.51
2024,4,29,4,0,0,25.73,98.11,100.52,6.3
2024,4,29,5,6.12,0,25.11,98.16,100.57,5.87
2024,4,29,6,105.65,84.72,26.15,98.21,100.62,4.84
2024,4,29,7,292.38,249.65,28.75,98.27,100.66,4.32
2024,4,29,8,515.67,392.27,32.59,98.33,100.69,4.6
2024,4,29,9,712.1,502.57,35.41,98.37,100.7,5.01
2024,4,29,10,852.83,554.77,37.12,98.35,100.68,5.29
2024,4,29,11,931.03,597.65,38.43,98.31,100.62,5.63
2024,4,29,12,995.3,797.65,39.16,98.24,100.54,5.99
2024,4,29,13,935.33,819.28,39.44,98.16,100.46,6.32
2024,4,29,14,776.58,677.76,39.3,98.09,100.39,6.51
2024,4,29,15,565.33,534.88,38.68,98.06,100.36,6.57
2024,4,29,16,327.75,316.98,37.49,98.07,100.38,6.53
2024,4,29,17,121.78,118.76,35.72,98.12,100.45,6.24
2024,4,29,18,8.68,0.78,31.82,98.2,100.56,5.94
2024,4,29,19,0,0,29.04,98.3,100.68,5.8
2024,4,29,20,0,0,27.65,98.39,100.79,5.58
2024,4,29,21,0,0,26.56,98.44,100.85,5.45
2024,4,29,22,0,0,25.62,98.45,100.87,5.35
2024,4,29,23,0,0,24.72,98.43,100.85,5.3
2024,4,30,0,0,0,23.76,98.38,100.81,5.17
2024,4,30,1,0,0,22.73,98.33,100.77,4.89
2024,4,30,2,0,0,21.77,98.29,100.74,4.39
2024,4,30,3,0,0,21.02,98.3,100.75,3.97
2024,4,30,4,0,0,20.42,98.33,100.79,3.78
2024,4,30,5,7.1,0,19.95,98.38,100.84,3.65
2024,4,30,6,120.62,114.81,22.47,98.44,100.89,3.5
2024,4,30,7,324.25,323.93,25.96,98.5,100.92,2.73
2024,4,30,8,546.4,476.44,30.41,98.53,100.91,1.12
2024,4,30,9,744.8,571.78,34.18,98.51,100.86,1.45
2024,4,30,10,895.72,626.45,36.01,98.45,100.78,2.67
2024,4,30,11,983.22,699.74,37.35,98.34,100.66,3.44
2024,4,30,12,1038.35,886.88,38.23,98.22,100.53,4
2024,4,30,13,980.6,858.52,38.66,98.09,100.4,4.51
2024,4,30,14,801.97,690.43,38.63,97.99,100.29,4.82
2024,4,30,15,583.58,544.4,38.17,97.93,100.24,4.95
2024,4,30,16,345.02,346.05,37.24,97.91,100.22,5.01
2024,4,30,17,133.18,141.76,35.67,97.91,100.24,4.97
2024,4,30,18,10.45,1.51,30.88,97.94,100.3,5.06
2024,4,30,19,0,0,28.52,97.99,100.38,5.43
2024,4,30,20,0,0,27.47,98.05,100.44,5.98
2024,4,30,21,0,0,26.63,98.08,100.48,6.56
2024,4,30,22,0,0,25.84,98.08,100.49,6.86
2024,4,30,23,0,0,24.99,98.07,100.48,6.91
2024,5,1,0,0,0,23.87,98.02,100.44,6.65
2024,5,1,1,0,0,22.66,97.97,100.4,6.23
2024,5,1,2,0,0,21.81,97.95,100.38,5.8
2024,5,1,3,0,0,21.34,97.96,100.4,5.3
2024,5,1,4,0,0,20.7,97.98,100.42,4.74
2024,5,1,5,7.58,2.77,20.12,98,100.45,4.26
2024,5,1,6,110.07,106.38,21.63,98.06,100.49,3.54
2024,5,1,7,297.73,265.55,24.19,98.12,100.54,2.68
2024,5,1,8,513.95,411.99,28.98,98.17,100.55,1.86
2024,5,1,9,669.31,315.5,33.01,98.18,100.53,1.47
2024,5,1,10,836.21,554.98,35.21,98.15,100.49,2.37
2024,5,1,11,905.46,589.47,36.71,98.09,100.41,3.37
2024,5,1,12,908.31,589.91,37.67,98.01,100.32,3.97
2024,5,1,13,983.95,937.95,38.15,97.92,100.23,4.22
2024,5,1,14,809.17,782.75,38.09,97.84,100.15,4.32
2024,5,1,15,594.58,659.03,37.55,97.8,100.11,4.31
2024,5,1,16,359.5,433.11,36.46,97.78,100.1,4.13
2024,5,1,17,142.93,237.87,34.91,97.81,100.14,3.8
2024,5,1,18,11.2,8.73,30.99,97.86,100.22,3.57
2024,5,1,19,0,0,28.93,97.93,100.31,3.59
2024,5,1,20,0,0,27.87,98,100.39,3.99
2024,5,1,21,0,0,26.96,98.06,100.45,4.63
2024,5,1,22,0,0,26.2,98.1,100.5,5.13
2024,5,1,23,0,0,25.49,98.1,100.51,5.4
2024,5,2,0,0,0,24.79,98.08,100.5,5.46
2024,5,2,1,0,0,24.1,98.06,100.48,5.32
2024,5,2,2,0,0,23.56,98.03,100.46,5.07
2024,5,2,3,0,0,23.08,98.03,100.45,4.88
2024,5,2,4,0,0,22.64,98.05,100.48,4.73
2024,5,2,5,7.7,3.09,22.31,98.1,100.54,4.65
2024,5,2,6,130.5,156.33,23.87,98.18,100.6,4.32
2024,5,2,7,348.42,401.21,25.79,98.25,100.66,3.29
2024,5,2,8,577.65,568.66,30.04,98.31,100.68,2.11
2024,5,2,9,714.55,438.52,33.8,98.34,100.68,1.19
2024,5,2,10,880.2,604.22,35.34,98.31,100.65,1.38
2024,5,2,11,814.67,530.11,36.27,98.26,100.59,1.75
2024,5,2,12,842.5,402.26,36.89,98.18,100.51,1.85
2024,5,2,13,874.12,534.98,37.44,98.1,100.42,1.94
2024,5,2,14,787.38,728.43,37.96,98.03,100.34,1.95
2024,5,2,15,641.12,768.85,37.98,97.97,100.28,1.87
2024,5,2,16,403.23,540.07,37.38,97.95,100.27,1.75
2024,5,2,17,170.6,310.71,35.99,97.98,100.3,1.71
2024,5,2,18,14.12,14.2,33.01,98.03,100.37,1.8
2024,5,2,19,0,0,31.81,98.08,100.44,1.82
2024,5,2,20,0,0,30.88,98.14,100.5,1.83
2024,5,2,21,0,0,29.96,98.17,100.54,1.86
2024,5,2,22,0,0,29.03,98.18,100.56,2.01
2024,5,2,23,0,0,28.22,98.18,100.56,2.25
2024,5,3,0,0,0,27.45,98.15,100.54,2.43
2024,5,3,1,0,0,26.49,98.12,100.52,2.5
2024,5,3,2,0,0,25.53,98.09,100.5,2.19
2024,5,3,3,0,0,25.08,98.11,100.52,1.66
2024,5,3,4,0,0,25,98.16,100.58,1.31
2024,5,3,5,8.43,4.16,25.06,98.21,100.63,1.07
2024,5,3,6,135.05,245.31,25.93,98.27,100.68,1
2024,5,3,7,353.17,494.92,28.18,98.31,100.71,1.02
2024,5,3,8,600.2,677.28,32.29,98.35,100.71,1.09
2024,5,3,9,732.58,510.03,35.73,98.33,100.67,1.39
2024,5,3,10,820.45,452.44,37.66,98.3,100.62,1.98
2024,5,3,11,846.67,416.42,39.64,98.25,100.55,2.58
2024,5,3,12,818,206.81,40.11,98.17,100.47,2.88
2024,5,3,13,670.8,78.66,39.79,98.09,100.39,3.02
2024,5,3,14,613.1,186.19,39.72,98.04,100.34,2.87
2024,5,3,15,570.4,499.22,39.85,98.01,100.31,2.53
2024,5,3,16,348.75,283.18,38.82,98.01,100.31,2.37
2024,5,3,17,145.5,113.3,36.64,98.04,100.36,1.89
2024,5,3,18,13.2,5.2,35.26,98.06,100.39,1.18
2024,5,3,19,0,0,34.09,98.08,100.42,1.47
2024,5,3,20,0,0,32.37,98.13,100.49,2.34
2024,5,3,21,0,0,30.92,98.18,100.54,3.06
2024,5,3,22,0,0,29.84,98.19,100.56,3.78
2024,5,3,23,0,0,29.05,98.17,100.55,4.39
2024,5,4,0,0,0,28.32,98.12,100.5,4.68
2024,5,4,1,0,0,27.73,98.08,100.47,4.91
2024,5,4,2,0,0,27.3,98.08,100.48,4.95
2024,5,4,3,0,0,26.89,98.1,100.5,4.91
2024,5,4,4,0,0,26.5,98.15,100.55,4.98
2024,5,4,5,8.6,0,26.22,98.22,100.62,4.99
2024,5,4,6,103.88,10.79,27.3,98.3,100.7,4.61
2024,5,4,7,246.73,22.06,28.82,98.36,100.75,4.43
2024,5,4,8,418.08,64.2,31.26,98.41,100.78,4.84
2024,5,4,9,537.78,60.96,34.33,98.41,100.76,4.9
2024,5,4,10,660.65,92.59,36.71,98.36,100.69,5.04
2024,5,4,11,772.9,187.7,38.5,98.29,100.6,5.3
2024,5,4,12,751.9,135.71,39.95,98.2,100.5,5.56
2024,5,4,13,698.53,161.4,40.85,98.1,100.39,5.78
2024,5,4,14,601.33,172.8,41.03,98.01,100.3,5.91
2024,5,4,15,473.55,251.97,40.53,97.94,100.23,6.05
2024,5,4,16,283.35,131.18,39.54,97.92,100.21,6.23
2024,5,4,17,121.88,41.03,38.17,97.93,100.23,6.46
2024,5,4,18,12.43,0,35.96,97.97,100.3,6.46
2024,5,4,19,0,0,33.97,98.04,100.38,6.51
2024,5,4,20,0,0,32.67,98.1,100.45,6.48
2024,5,4,21,0,0,31.37,98.13,100.5,6.39
2024,5,4,22,0,0,30.1,98.14,100.51,6.33
2024,5,4,23,0,0,28.8,98.1,100.49,6.18
2024,5,5,0,0,0,27.59,98.05,100.44,5.93
2024,5,5,1,0,0,26.6,97.99,100.39,5.59
2024,5,5,2,0,0,25.87,97.95,100.36,5.38
2024,5,5,3,0,0,25.39,97.95,100.35,5.34
2024,5,5,4,0,0,24.89,97.96,100.37,5.25
2024,5,5,5,8.5,0,24.43,98,100.42,5
2024,5,5,6,112.28,38.43,25.56,98.06,100.46,4.32
2024,5,5,7,294.55,184.86,28.3,98.1,100.48,4.22
2024,5,5,8,516.5,342.84,32.23,98.12,100.48,4.07
2024,5,5,9,705.72,451.89,36.09,98.11,100.44,3.89
2024,5,5,10,855.83,520.62,38.65,98.06,100.37,3.69
2024,5,5,11,930.33,524.83,40.33,97.99,100.28,3.71
2024,5,5,12,970.75,685.91,41.45,97.9,100.18,3.88
2024,5,5,13,901.5,616.28,42.08,97.8,100.07,4.13
2024,5,5,14,777.28,640.22,42.23,97.73,100,4.31
2024,5,5,15,599.08,598.38,41.82,97.68,99.95,4.45
2024,5,5,16,363.8,397.12,40.94,97.65,99.93,4.53
2024,5,5,17,146.1,163.93,39.55,97.67,99.96,4.54
2024,5,5,18,12.57,2.59,35.98,97.71,100.03,4.67
2024,5,5,19,0,0,33.8,97.78,100.12,5.01
2024,5,5,20,0,0,32.84,97.84,100.18,5.24
2024,5,5,21,0,0,32,97.89,100.24,5.4
2024,5,5,22,0,0,31.15,97.92,100.28,5.41
2024,5,5,23,0,0,30.1,97.94,100.3,5.28
2024,5,6,0,0,0,29.14,97.92,100.29,5.06
2024,5,6,1,0,0,28.32,97.9,100.29,4.79
2024,5,6,2,0,0,27.81,97.9,100.29,4.57
2024,5,6,3,0,0,27.37,97.93,100.32,4.5
2024,5,6,4,0,0,26.9,97.99,100.38,4.39
2024,5,6,5,9.43,0.52,26.38,98.05,100.45,4.29
2024,5,6,6,124.62,146.53,27.35,98.12,100.51,3.97
2024,5,6,7,322.45,343,29.5,98.18,100.56,3.65
2024,5,6,8,538.45,477.87,32.31,98.22,100.58,3.23
2024,5,6,9,731.55,571.2,35.63,98.25,100.59,2.2
2024,5,6,10,877.25,627.66,38.7,98.23,100.54,1.45
2024,5,6,11,961.08,672.47,40.55,98.15,100.44,1.31
2024,5,6,12,887.85,530.65,41.61,98.06,100.34,1.48
2024,5,6,13,779.7,624.45,42.16,97.96,100.24,1.8
2024,5,6,14,721.72,490.78,42.19,97.89,100.16,1.96
2024,5,6,15,572.25,562.48,41.88,97.84,100.12,2.01
2024,5,6,16,323.05,447.94,41.17,97.82,100.11,2.02
2024,5,6,17,130.9,228.21,40.05,97.85,100.14,2.02
2024,5,6,18,12.12,7.13,36.95,97.89,100.21,2.15
2024,5,6,19,0,0,35.09,97.95,100.28,2.44
2024,5,6,20,0,0,33.94,98,100.34,2.88
2024,5,6,21,0,0,32.93,98.03,100.38,3.35
2024,5,6,22,0,0,32.09,98.05,100.4,3.71
2024,5,6,23,0,0,31.34,98.04,100.4,4.03
2024,5,7,0,0,0,30.86,98.01,100.37,4.28
2024,5,7,1,0,0,30.28,97.99,100.35,4.38
2024,5,7,2,0,0,29.61,97.97,100.34,4.51
2024,5,7,3,0,0,29.03,97.97,100.35,4.67
2024,5,7,4,0,0,28.5,98,100.39,4.74
2024,5,7,5,9.7,1.28,28.41,98.05,100.44,4.67
2024,5,7,6,125.57,146.7,29.74,98.13,100.5,4.08
2024,5,7,7,318.33,314.17,31.64,98.19,100.55,3.34
2024,5,7,8,552.83,482.6,35.19,98.25,100.58,3.25
2024,5,7,9,728.92,498.8,39.05,98.27,100.58,2.62
2024,5,7,10,864.72,544.05,41.2,98.26,100.56,2.13
2024,5,7,11,863.12,545.65,42.72,98.21,100.49,2.06
2024,5,7,12,781.65,387.04,43.56,98.13,100.4,2.02
2024,5,7,13,776.92,452.89,43.89,98.06,100.33,1.99
2024,5,7,14,696.9,434.41,43.8,98,100.26,2.09
2024,5,7,15,531.45,419.49,43.36,97.94,100.21,2.36
2024,5,7,16,300.67,329.4,42.61,97.92,100.19,2.65
2024,5,7,17,123.45,124.12,41.44,97.93,100.22,2.86
2024,5,7,18,12.12,2.25,38.12,97.97,100.28,3.19
2024,5,7,19,0,0,36.28,98.02,100.35,3.54
2024,5,7,20,0,0,35.31,98.07,100.4,3.77
2024,5,7,21,0,0,34.48,98.13,100.46,3.97
2024,5,7,22,0,0,33.71,98.14,100.49,4.18
2024,5,7,23,0,0,32.98,98.12,100.47,4.36
2024,5,8,0,0,0,32.25,98.07,100.42,4.5
2024,5,8,1,0,0,31.51,98.01,100.37,4.58
2024,5,8,2,0,0,30.71,97.98,100.34,4.55
2024,5,8,3,0,0,29.88,97.98,100.35,4.54
2024,5,8,4,0,0,29.43,98.01,100.39,4.57
2024,5,8,5,9.45,1.6,28.93,98.07,100.45,4.47
2024,5,8,6,127.35,169.32,30.14,98.14,100.51,3.81
2024,5,8,7,327.12,391.32,32.27,98.19,100.55,2.96
2024,5,8,8,571.97,545.42,35.51,98.21,100.54,2.79
2024,5,8,9,768.95,653.24,39.33,98.2,100.51,3.09
2024,5,8,10,892.58,698.58,41.83,98.16,100.44,3.04
2024,5,8,11,963.12,718.29,43.65,98.08,100.35,3
2024,5,8,12,990.17,866.51,44.79,97.99,100.24,3.1
2024,5,8,13,947.78,821.62,45.38,97.88,100.13,3.33
2024,5,8,14,816.58,779.13,45.41,97.79,100.04,3.42
2024,5,8,15,632.53,713.62,45.05,97.74,99.99,3.37
2024,5,8,16,386.65,471.93,44.26,97.72,99.97,3.27
2024,5,8,17,153.4,207.82,42.75,97.73,100,3.05
2024,5,8,18,14.4,7.16,38.4,97.78,100.08,2.65
2024,5,8,19,0,0,37.1,97.84,100.15,2.16
2024,5,8,20,0,0,36.3,97.9,100.22,1.9
2024,5,8,21,0,0,35.18,97.94,100.27,1.76
2024,5,8,22,0,0,34.02,97.96,100.29,1.44
2024,5,8,23,0,0,32.77,97.95,100.3,1.14
2024,5,9,0,0,0,31.58,97.93,100.28,1.28
2024,5,9,1,0,0,30.54,97.91,100.27,1.89
2024,5,9,2,0,0,29.63,97.9,100.27,2.67
2024,5,9,3,0,0,28.68,97.92,100.29,3.68
2024,5,9,4,0,0,28,97.96,100.35,4.89
2024,5,9,5,11.8,3.55,27.81,98.02,100.41,5.38
2024,5,9,6,145.35,224.46,29.8,98.09,100.46,4.71
2024,5,9,7,355.58,450.62,32.44,98.14,100.5,4.87
2024,5,9,8,571.45,586.41,35.65,98.18,100.51,5.09
2024,5,9,9,757.65,645.11,38.59,98.17,100.47,4.94
2024,5,9,10,893.53,682.29,40.77,98.13,100.42,4.85
2024,5,9,11,961.03,731.64,42.51,98.07,100.35,4.79
2024,5,9,12,996.38,821.79,43.7,97.99,100.25,4.75
2024,5,9,13,819.5,704.93,44.4,97.89,100.15,4.72
2024,5,9,14,743.15,537.23,44.61,97.8,100.06,4.61
2024,5,9,15,591.33,584.72,44.35,97.73,99.99,4.51
2024,5,9,16,349.12,448.92,43.6,97.71,99.97,4.44
2024,5,9,17,148.5,190.99,42.34,97.74,100.01,4.47
2024,5,9,18,14.43,7.85,38.95,97.79,100.09,5.02
2024,5,9,19,0,0,37.12,97.86,100.17,6.12
2024,5,9,20,0,0,36.67,97.91,100.23,6.91
2024,5,9,21,0,0,35.93,97.96,100.28,7.11
2024,5,9,22,0,0,34.98,97.96,100.29,7.12
2024,5,9,23,0,0,34.07,97.94,100.28,7.09
2024,5,10,0,0,0,33.29,97.92,100.26,7.02
2024,5,10,1,0,0,32.62,97.91,100.26,7.05
2024,5,10,2,0,0,32.13,97.93,100.28,7.15
2024,5,10,3,0,0,31.59,97.98,100.34,6.23
2024,5,10,4,0,0,30.87,98.04,100.41,5.43
2024,5,10,5,11.43,1.86,30.31,98.12,100.49,4.94
2024,5,10,6,137.77,182.84,30.81,98.2,100.57,4.88
2024,5,10,7,336.85,352.53,32.23,98.27,100.63,5.35
2024,5,10,8,554.1,486.71,34.31,98.32,100.67,5.65
2024,5,10,9,735.03,551.32,36.94,98.35,100.67,5.97
2024,5,10,10,866.85,586.43,39.62,98.32,100.63,6.14
2024,5,10,11,924.38,559.93,41.59,98.25,100.54,6.11
2024,5,10,12,949.05,657.24,42.61,98.17,100.45,6
2024,5,10,13,892.03,650.73,43.15,98.08,100.35,5.85
2024,5,10,14,762.75,602.67,43.25,98.01,100.28,5.61
2024,5,10,15,569.9,515.11,43.03,97.95,100.22,5.31
2024,5,10,16,331.55,350.92,42.37,97.93,100.2,5.07
2024,5,10,17,134.35,141.37,41.19,97.95,100.23,4.93
2024,5,10,18,12.62,1.7,38.48,98,100.31,5.11
2024,5,10,19,0,0,36.55,98.07,100.39,5.83
2024,5,10,20,0,0,35.97,98.15,100.47,6.45
2024,5,10,21,0,0,35.25,98.21,100.54,6.72
2024,5,10,22,0,0,34.4,98.23,100.58,6.77
2024,5,10,23,0,0,33.57,98.24,100.59,6.74
2024,5,11,0,0,0,32.73,98.23,100.58,6.56
2024,5,11,1,0,0,31.69,98.22,100.59,6.2
2024,5,11,2,0,0,30.48,98.24,100.61,5.38
2024,5,11,3,0,0,29.24,98.28,100.66,4.21
2024,5,11,4,0,0,28.63,98.34,100.73,3.2
2024,5,11,5,9.7,0,28.37,98.4,100.8,2.49
2024,5,11,6,115.4,50.61,29.59,98.48,100.87,1.92
2024,5,11,7,277.45,182.66,31.43,98.55,100.92,0.86
